OBJECT_ID,CENTROID // MEAN_X_(PX),CENTROID // MEAN_Y_(PX),TIMEPOINT,INTENSITY // RawImage_MEAN,SHAPE // AREA_(PX^2)
4667,248,668,60,33499.92414,145
4668,269.8899371,55.77044025,60,33376.29245,318
4669,270,483,60,33382.46377,69
4670,271,653,60,33582.06422,109
4671,285.7522727,266.3840909,60,33398.575,440
4672,282,469,60,33302.77982,109
4673,291,613,60,33954.06207,145
4674,300.0774194,308.583871,60,33628.55806,310
4675,309,137,60,33267.24828,145
4676,313,641,60,34113.22936,109
4677,337,620,60,33558.51034,145
4678,340.2398649,164,60,33372.24324,296
4679,341,481.5,60,33590.89423,208
4680,342,441,60,33606.25389,193
4681,348.3873874,321.3513514,60,33320.05105,333
4682,346,259,60,33193.40161,249
4683,347,92,60,33291.58621,145
4684,361.9302326,120.9833887,60,33357.90033,301
4685,380,409,60,33936.04828,145
4686,383,198,60,33817.44578,249
4687,382,429,60,34013.43448,145
4688,389.2417219,158.6258278,60,33736.54967,302
4689,391,607,60,33532.50201,249
4690,399,664,60,33414.57241,145
4691,414,98,60,33511.30924,249
4692,417.7398374,151.296748,60,33581.60163,246
4693,431,615,60,33878.53103,145
4694,435,642,60,33922.75172,145
4695,451,180,60,34427.30522,249
4696,466,427,60,33320.62176,193
4697,478.5487805,115.1676829,60,34423.1311,328
4698,480,474,60,33320.97927,193
4699,487.3707165,172.9813084,60,34523.56075,321
4700,509.5685714,149.8542857,60,34672.31714,350
4701,513,413,60,33297.92369,249
4702,515,484,60,33302.44828,145
4703,527,453,60,33312.31606,193
4704,550,382,60,33253.91166,283
4705,586,459,60,33321.23834,193
4706,590,420,60,33252.59717,283
4707,664,29,60,33527.60643,249
4708,687,44,60,33714.80321,249
4709,752.5,374,60,33226.34177,158
4710,752,415,60,33211.14483,145
4711,753,344,60,33117.3913,69
4712,762,205,60,33835.76166,193
4713,770,237,60,34015.3945,109
4714,771,319,60,33129.91304,69
4715,785,173,60,33978.28276,145
4716,796,394,60,33806.56552,145
4717,796,331,60,33201.29358,109
4718,801.5702128,154.4680851,60,33890.77447,235
4719,811,355,60,33227.98551,69
4720,818.8537313,230.1462687,60,34111.0806,335
4721,850.5,183,60,34039.67204,186
4722,860,215,60,34091.69655,145
4723,884,275,60,33320.70492,305
4724,903,242,60,33353.56627,249
4725,908,569,60,33512.82383,193
4726,910,287,60,33338.07586,145
4727,936.6675978,201.0558659,60,33245.74302,358
4728,932,179,60,35146.77064,109
4729,933,543,60,33478.83448,145
4730,934,479,60,33527.07586,145
4731,936.6651376,260.6880734,60,33337.62385,218
4732,947.9742268,225.9587629,60,33300.56701,194
4733,954,592,60,33423.6069,145
4734,963.5,508,60,33440.375,208
4735,962.9009901,165.3168317,60,34500.49505,101
4736,969.5,245.5821429,60,34002.74643,280
4737,972,544,60,33620.76552,145
4738,983,191,60,33320.74112,197
4739,991.3320611,237.8931298,60,34029.82443,262
4740,994,561,60,33536.76812,69
4741,1001,414,60,33610.00518,193
4742,1002,385,60,33629.97927,193
4743,1008,519,60,33550.54128,109
4744,1027,443,60,33766.68807,109
4745,1030,362,60,33832.74483,145
4746,1042,403,60,34047.54483,145
4747,1057,440,60,33874.07339,109
4748,1061,368,60,33748.94495,109
4749,1076,395,60,33886.42029,69
4750,28,413,61,34452.42222,45
4751,39,393,61,34585.11111,45
4752,44,529,61,33426.76147,109
4753,46.70858896,458.7055215,61,33925.21472,326
4754,74,577,61,33092.3578,109
4755,81.79962547,456.7565543,61,33772.10112,534
4756,78,604,61,33089.24638,69
4757,98,549,61,33763.87047,193
4758,104.4262295,512.1516393,61,33787.95492,244
4759,108.6870968,397.5225806,61,33898.33548,310
4760,120,466.5,61,33782.80597,402
4761,135.7954545,607.7045455,61,33673.37879,132
4762,141,531,61,34079.15862,145
4763,141,592,61,33754.77982,109
4764,143,442,61,34275.79487,195
4765,145,508,61,34054.49655,145
4766,162,493,61,33140.00917,109
4767,169,553.5,61,33687.01136,176
4768,177.8006329,41.46518987,61,33395.40823,316
4769,180,621,61,33301.95862,145
4770,180,442,61,33076.75362,69
4771,182,531,61,34061.6055,109
4772,198.1785714,67.19047619,61,33320.86508,252
4773,192,483,61,33144.31884,69
4774,196,612,61,33338.62759,145
4775,197.5,571,61,33461.80833,120
4776,217,516,61,33517.45872,109
4777,224,43,61,33462.56627,249
4778,233.1413276,393.2698073,61,33721.41328,467
4779,224,570,61,33658.71014,69
4780,236.0480769,349.5224359,61,33635.63141,312
4781,233,506,61,33461.41284,109
4782,243.3196931,268.1636829,61,33298.43223,391
4783,246.3016949,16.60677966,61,33460.01356,295
4784,248,668,61,33496.62069,145
4785,271.0264901,57.87417219,61,33375.29139,302
4786,268,483,61,33358.28986,69
4787,271,653,61,33617.16514,109
4788,286.3629808,270.34375,61,33430.62019,416
4789,282,469,61,33273.56881,109
4790,291,613,61,33941.58621,145
4791,301.3442623,308.8579235,61,33625.80601,366
4792,308,641,61,34113.0367,109
4793,311,139,61,33268.50345,145
4794,345.2391304,321.4057971,61,33298.97343,414
4795,339.2712418,163.9477124,61,33367.84967,306
4796,337,620,61,33545.85517,145
4797,340,92,61,33266.5931,145
4798,341,442,61,33565.3057,193
4799,341,485,61,33580.82902,193
4800,346,259,61,33202.79518,249
4801,363.0088106,120.4581498,61,33372.34802,227
4802,380,196,61,33750.46185,249
4803,383,416,61,33814.15942,69
4804,389.9285714,160.0178571,61,33740.225,280
4805,391,607,61,33534.76305,249
4806,399,662,61,33413.16552,145
4807,414,98,61,33524.1004,249
4808,419.1437309,153.4892966,61,33570.98777,327
4809,432,615,61,33896.8,145
4810,437,645,61,33877.98621,145
4811,451,180,61,34406.81124,249
4812,462,427,61,33311.33333,249
4813,479.7827381,114.7470238,61,34432.86607,336
4814,480,474,61,33312.9171,193
4815,489.3546326,173.341853,61,34531.83067,313
4816,509.6916427,150.3314121,61,34657.01441,347
4817,513,413,61,33298.94779,249
4818,515.5,483,61,33292.58228,158
4819,523,455,61,33312.83938,193
4820,551,381,61,33251.08032,249
4821,586,459,61,33312.67876,193
4822,589,420,61,33246.82731,249
4823,664,29,61,33526.38554,249
4824,689,39.5,61,33717.27469,324
4825,748,376,61,33218.53103,145
4826,752,415,61,33215.08276,145
4827,757,211,61,34019.12953,193
4828,755,343,61,33115.46377,69
4829,771.5,238,61,33943.17722,158
4830,773,323,61,33127.94203,69
4831,782,180,61,33925.50345,145
4832,785.5,372,61,34602.6,30
4833,796,336,61,33181.76147,109
4834,793,408,61,34986.44444,9
4835,802.1450382,155.351145,61,33865.05725,262
4836,815.6615385,231.4184615,61,34101.09231,325
4837,813,359,61,33226.28986,69
4838,853,183,61,33996.46701,197
4839,862.4654088,218.9811321,61,34048.99371,159
4840,886,272,61,33315.32787,305
4841,904,239,61,33349.49799,249
4842,905,569,61,33480.05181,193
4843,908,285,61,33317.53103,145
4844,935.281457,201.6258278,61,33256.73179,302
4845,932,544,61,33480.49655,145
4846,934.6046512,170.6046512,61,35032.88372,129
4847,935.9830508,263.4632768,61,33379.24294,177
4848,936,479,61,33535.7931,145
4849,946.1111111,231.662037,61,33305.4213,216
4850,951.3809524,593.3809524,61,33407.55357,168
4851,967.4338624,247.5079365,61,33906.31217,378
4852,966,508,61,33423.72021,193
4853,968.8571429,166.8163265,61,34617.57823,147
4854,969,543,61,33583.95172,145
4855,981,195,61,33339.53886,193
4856,990.7395498,239.7266881,61,34026.21222,311
4857,993,564,61,33460.86957,69
4858,1002,414,61,33575.96373,193
4859,1003,385,61,33655.20207,193
4860,1008,521,61,33535.50345,145
4861,1028,444,61,33735.68807,109
4862,1030,362,61,33884.30345,145
4863,1045,403,61,33961.88276,145
4864,1057,440,61,33848.6422,109
4865,1059,368,61,33755.24771,109
4866,1076,397,61,33881.6087,69
4867,25,417,62,33325.73333,45
4868,43,520,62,33337.84404,109
4869,43,400,62,34600.17778,45
4870,47.92443325,459.7405542,62,33840.52645,397
4871,76,601,62,33085.53623,69
4872,81.94368601,464.3822526,62,33760.25427,586
4873,79,567,62,33093.62385,109
4874,99,553,62,33785.90674,193
4875,107,511,62,33891.95516,223
4876,109.7399267,398.7216117,62,33979.82784,273
4877,118,467,62,33741.4106,453
4878,135.5879121,605.4450549,62,33665.97802,182
4879,142,531,62,34097.82383,193
4880,141,592,62,33692.75229,109
4881,142,443,62,34239.09231,195
4882,143,504,62,34103.00917,109
4883,166,554,62,33766.90345,145
4884,173.4659498,39.60573477,62,33441.79928,279
4885,173,498,62,33142.95413,109
4886,180,621,62,33283.51034,145
4887,180,442,62,33075.30435,69
4888,181,529,62,34014.09174,109
4889,191,607,62,33322.10345,145
4890,193,482,62,33136.89855,69
4891,194,574,62,33546.08257,109
4892,199.3098592,64.6056338,62,33328.58685,213
4893,217,516,62,33494.58716,109
4894,224,43,62,33484.31727,249
4895,232.2103093,393.1896907,62,33725.19381,485
4896,224,570,62,33652.76812,69
4897,234.8526316,349.3473684,62,33634.45614,285
4898,233,506,62,33481.14679,109
4899,244.8179272,268.9187675,62,33308.7451,357
4900,246,668,62,33521.56552,145
4901,248.2745665,16.60404624,62,33460.09538,346
4902,268,480,62,33348.88406,69
4903,273.6838488,56.67353952,62,33378.79725,291
4904,271,653,62,33676.56881,109
4905,284.718,268.956,62,33435.266,500
4906,281,468,62,33297.50459,109
4907,291,613,62,33968.84138,145
4908,299.7360248,307.8571429,62,33640.12112,322
4909,302,641,62,34090.18349,109
4910,307,137,62,33281.32414,145
4911,337.6241611,164.1510067,62,33359.4094,298
4912,337,620,62,33553.11034,145
4913,341,485,62,33590.88083,193
4914,342,446,62,33626.94819,193
4915,346,259,62,33219.67068,249
4916,347.4660633,86.90950226,62,33284.75566,221
4917,349.5223881,320.5485075,62,33356.73881,268
4918,361.2561983,120.3677686,62,33371.14876,242
4919,380,196,62,33779.99598,249
4920,388.3694268,157.1146497,62,33736.17834,314
4921,383,414,62,33665.81159,69
4922,391,607,62,33534.14859,249
4923,399,657,62,33418.33103,145
4924,413.2862595,98.22900763,62,33511.67939,262
4925,419,155,62,33600.86345,249
4926,432,615,62,33860.51034,145
4927,433,646,62,33922.15172,145
4928,451,180,62,34445.10442,249
4929,455,426,62,33307.26506,249
4930,481.2214765,112.466443,62,34431.66779,298
4931,480,474,62,33314.82383,193
4932,490.0497238,171.5165746,62,34517.45028,362
4933,508,149,62,34696.02827,283
4934,513,413,62,33305.77108,249
4935,516,485,62,33301.0829,193
4936,523,452,62,33314.95337,193
4937,551,379,62,33248.98394,249
4938,586,459,62,33306.70466,193
4939,589,420,62,33251.20482,249
4940,661,27,62,33536.28514,249
4941,689,40,62,33713.6459,305
4942,748,376,62,33239.03448,145
4943,752,216,62,34120.75172,145
4944,752.5,413,62,33223.75316,158
4945,755,343,62,33114.01449,69
4946,770.7215909,232.8068182,62,33857.57955,176
4947,768,322,62,33130.5942,69
4948,783,180,62,33885.15862,145
4949,786,375,62,33552.15942,69
4950,793,404,62,33627.21739,69
4951,797,331,62,33187.64828,145
4952,798.9303279,154.647541,62,33844.46721,244
4953,809.6682692,229.7548077,62,34041.1899,416
4954,810,358,62,33226.37681,69
4955,854,186,62,33906.14798,223
4956,857,221.5,62,33922.57143,210
4957,879,270,62,33330.98033,305
4958,898,568,62,33508.68394,193
4959,907,235,62,33341.71888,249
4960,908,281,62,33314.06736,193
4961,935.6658354,199.5286783,62,33259.91272,401
4962,932,544,62,33485.91724,145
4963,934,173,62,35136.74312,109
4964,936,479,62,33551.0069,145
4965,936.8888889,260.3407407,62,33405.51852,135
4966,949.3557692,595.3557692,62,33411.58173,208
4967,952.0346154,226.9769231,62,33309.40385,260
4968,966.7233429,248.6570605,62,33993.25937,347
4969,967,506,62,33422.11917,193
4970,969,543,62,33549.21379,145
4971,971.5,167,62,34548.58511,94
4972,979.5942029,194.9492754,62,33328.19928,276
4973,987.1804281,237.5779817,62,34067.82569,327
4974,990,564,62,33442.91304,69
4975,1002,414,62,33628.06736,193
4976,1003,385,62,33662.46632,193
4977,1008,521,62,33524.87586,145
4978,1028,443,62,33775.27523,109
4979,1032,360,62,33834.74483,145
4980,1041,406,62,34002.41379,145
4981,1057,436,62,33786.81651,109
4982,1059,368,62,33674.66972,109
4983,1075,397,62,33853.14493,69
4984,41,513,63,33319.78621,145
4985,43,403,63,34314.08696,69
4986,49.91041162,462.377724,63,33855.23002,413
4987,83.47252747,464.4652015,63,33771.07509,546
4988,77,598,63,33084.36232,69
4989,81,566,63,33097.53211,109
4990,102,548,63,33849.74483,145
4991,106.2241379,508.7284483,63,33975.21983,232
4992,108,407,63,34070.67358,193
4993,120.5778547,465.9688581,63,33827.65744,289
4994,133.7532468,604.6883117,63,33679.84416,154
4995,142,529,63,34145.0069,145
4996,143,504,63,34098.8,145
4997,142,444.5,63,34308.42473,186
4998,144.5,594,63,33716.50833,120
4999,166,554,63,33762.86239,109
5000,173.8669202,37.24714829,63,33471.40304,263
5001,170,497,63,33157.51376,109
5002,178,441,63,33078.81159,69
5003,182,529,63,33898.33028,109
5004,183,621,63,33313.43448,145
5005,189,603,63,33307.09655,145
5006,190,571,63,33460.74312,109
5007,193,480,63,33151.73913,69
5008,200.8801843,65.67281106,63,33343.60829,217
5009,217,516,63,33534.02752,109
5010,222,43,63,33461.61446,249
5011,219,564,63,33584.68116,69
5012,232.5223577,390.4715447,63,33726.23374,492
5013,233,506,63,33466.24771,109
5014,236.7397661,344.374269,63,33673.92982,342
5015,246.1832884,271,63,33306.1752,371
5016,243,668,63,33516.53368,193
5017,247.4115646,16.54081633,63,33468.19048,294
5018,268.0217918,14.062954,63,33379.23487,413
5019,271.0183824,57.52205882,63,33403.94853,272
5020,268,480,63,33351.3913,69
5021,271,653,63,33659.2844,109
5022,284.667426,269.6332574,63,33455.87244,439
5023,281,467,63,33270.69725,109
5024,289,612,63,33979.90345,145
5025,301.6018809,307.5924765,63,33653.14107,319
5026,302,641,63,34092.3578,109
5027,308.0543131,136.1054313,63,33296.02556,313
5028,338.4176245,162.0498084,63,33363.78544,261
5029,337,620,63,33558.21379,145
5030,341,485,63,33587.55959,193
5031,342,446,63,33627.56477,193
5032,345.1552239,85.06567164,63,33263.82687,335
5033,347.9839228,318.9581994,63,33353.82958,311
5034,346,259,63,33219.53815,249
5035,362.3918367,117.8285714,63,33369.97551,245
5036,380,196,63,33778.87149,249
5037,384,416,63,33484.07246,69
5038,389.6131687,157.8971193,63,33738.18107,243
5039,391,607,63,33528.00803,249
5040,399,657,63,33432.25517,145
5041,412.4112426,98.1035503,63,33488.25148,338
5042,419.6641791,153.2798507,63,33599.79104,268
5043,433,615,63,33856.75172,145
5044,433,646,63,33907.46897,145
5045,451,180,63,34443.46185,249
5046,455,426,63,33302.97189,249
5047,482.4272727,111.4090909,63,34391.56364,330
5048,480,474,63,33320.60622,193
5049,489.7793427,171.6784038,63,34468.65493,426
5050,509,147,63,34757.12851,249
5051,513,410,63,33307.15663,249
5052,521,485,63,33291.59585,193
5053,523,452,63,33313.28497,193
5054,551,379,63,33252.34538,249
5055,587,420,63,33248.83534,249
5056,587,460,63,33308.73575,193
5057,661,27,63,33524.82731,249
5058,689,40,63,33721.94098,305
5059,748,221,63,34069.47586,145
5060,748,376,63,33245.12414,145
5061,753,413,63,33245.67586,145
5062,755,343,63,33114.08696,69
5063,768,322,63,33124.23188,69
5064,771,229,63,33830.25517,145
5065,779.5,177,63,33887.64423,208
5066,786,381,63,33622.2029,69
5067,793,404,63,33622.07246,69
5068,796,329,63,33188.36552,145
5069,799.9233577,155.7153285,63,33847.83577,274
5070,809.5522388,226.3880597,63,34089.83881,335
5071,812,358,63,33217.11594,69
5072,849,220,63,33912.47668,193
5073,858.1007752,186.9302326,63,33851.49225,258
5074,881,271,63,33327.37377,305
5075,898,568,63,33511.65803,193
5076,902,234,63,33355.5261,249
5077,909.5,280,63,33320.80288,208
5078,930,549,63,33573.50459,109
5079,931,173,63,35393.26606,109
5080,934.8823529,203.2198142,63,33269.7678,323
5081,933.5064935,263.8701299,63,33399.18182,154
5082,935,479,63,33548.03448,145
5083,951.6045455,229.3954545,63,33313.36818,220
5084,950,597,63,33441.0069,145
5085,968.4309392,247.4143646,63,34040.58011,362
5086,967,506,63,33418.6943,193
5087,969.7361963,166.3865031,63,34520.0184,163
5088,968,542,63,33529.29016,193
5089,971.3557692,193.3557692,63,33348.6875,208
5090,986.6700337,243.5420875,63,34194.51515,297
5091,992,561,63,33445.45872,109
5092,1002,414,63,33643.15544,193
5093,1003,385,63,33706.20207,193
5094,1009,521,63,33520.82759,145
5095,1028,443,63,33728.33028,109
5096,1035,360,63,33836.62759,145
5097,1045.5,411,63,33936.65823,158
5098,1058,436,63,33762.53211,109
5099,1059,368,63,33683.46789,109
5100,1075,395,63,33871.66667,69
5101,39,399,64,34138.47826,69
5102,45,520,64,33273.14483,145
5103,46.32526882,462.5806452,64,33821.66129,372
5104,76,569,64,33096.04587,109
5105,79.95785441,456.6800766,64,33751.18774,522
5106,77,598,64,33092.34783,69
5107,103,555,64,33863.81347,193
5108,104.6464088,510.8618785,64,33970.76243,181
5109,109,408,64,34127.76684,193
5110,119,466.5,64,33816.10056,358
5111,135.1456954,600.9602649,64,33601.22517,151
5112,140,588,64,33813.73394,109
5113,142.5797665,447.1634241,64,34210.14786,257
5114,143,505,64,34037.53103,145
5115,144,530,64,34222.13793,145
5116,156,555,64,33934,109
5117,170,500,64,33153.72477,109
5118,179.111588,42.03433476,64,33458.93991,233
5119,179,621,64,33280.82759,145
5120,182,531,64,33993.33028,109
5121,182,444,64,33073.86957,69
5122,191,571,64,33474.18349,109
5123,192,603,64,33284.35172,145
5124,200.761194,65.66666667,64,33337.56219,201
5125,196,481,64,33129.47826,69
5126,217,516,64,33487.14679,109
5127,226.9261745,390.4630872,64,33744.3915,447
5128,219,565,64,33556.25287,87
5129,226,43,64,33458.26506,249
5130,233.5062112,344.9937888,64,33654.12112,322
5131,233,506,64,33468.29358,109
5132,242.8192771,268.3192771,64,33306.93976,332
5133,243,668,64,33491.44041,193
5134,248,20,64,33475.41256,223
5135,268.0728155,13.4538835,64,33382.5534,412
5136,268.7581227,59.52707581,64,33398.95307,277
5137,269,480,64,33338.71014,69
5138,271,653,64,33605.52294,109
5139,284.8087912,268.6791209,64,33460.72967,455
5140,281,467,64,33287.49541,109
5141,289,612,64,34010.52414,145
5142,297.2549669,311.1456954,64,33666.38079,302
5143,302,641,64,34181.86239,109
5144,307.19,137.1733333,64,33294.80333,300
5145,337,164,64,33373.5285,193
5146,337,620,64,33567.29655,145
5147,342,446,64,33603.97409,193
5148,342,487,64,33601.88083,193
5149,344.9830508,88.97457627,64,33286.11441,236
5150,346,259,64,33222.53815,249
5151,350.1223776,321.2972028,64,33376.26573,286
5152,360.2574257,122.6336634,64,33369.93069,303
5153,372,423,64,34426.11111,45
5154,381,195,64,33810.85944,249
5155,378,412,64,34317.26667,45
5156,391.0742188,158.4140625,64,33755.92188,256
5157,391,607,64,33526.70281,249
5158,396,415,64,35022.49275,69
5159,399,657,64,33420.32414,145
5160,415.1955923,100.8677686,64,33477.60606,363
5161,418.5614035,151.922807,64,33616.15439,285
5162,435,615,64,33852.45685,197
5163,433,646,64,33923.31724,145
5164,448,428,64,33297.44578,249
5165,451,180,64,34427.10442,249
5166,482.2523364,114.6448598,64,34460.72897,321
5167,480,474.5,64,33316.04808,208
5168,490.6797066,174.2518337,64,34463.44743,409
5169,510.7188209,150.3129252,64,34536.7551,441
5170,513,410,64,33301.26908,249
5171,520,454,64,33314.29016,193
5172,528,484,64,33272.20207,193
5173,547,379,64,33252.41767,249
5174,587,420,64,33253.34538,249
5175,587,462,64,33315.87565,193
5176,661,27,64,33529.81928,249
5177,689,40,64,33735.43607,305
5178,745,222,64,33970.08966,145
5179,746,380,64,33255.15862,145
5180,753,413,64,33251.53793,145
5181,755,343,64,33114.46377,69
5182,768,237,64,34007.24,175
5183,768,322,64,33114.57971,69
5184,775,182,64,33831.79275,193
5185,787,380,64,33663.20183,109
5186,795.082397,151.9513109,64,33825.19476,267
5187,793,404,64,33682.73913,69
5188,797,327,64,33202.51034,145
5189,808.026738,225.8475936,64,34072.49465,374
5190,810,358,64,33218.50459,109
5191,848,219,64,33843.53368,193
5192,857.7699531,188.2300469,64,33898.26761,213
5193,878,273,64,33342.8623,305
